"postcode","street","town","country"
7261,ARMISTICE (RUE DE L'),HELMSANGE,LUXEMBOURG
7262,PRINCESSE AMELIE (CITE),HELMSANGE,LUXEMBOURG
7262,AMELIE (CITE PRINCESSE),HELMSANGE,LUXEMBOURG
7263,LIBERATION (RUE DE LA),HELMSANGE,LUXEMBOURG
7264,ROMAINS (RUE DES),HELMSANGE,LUXEMBOURG
7268,MAYRISCH (CITE ALINE),BERELDANGE,LUXEMBOURG
7269,FRANK (RUE ANNE),WALFERDANGE,LUXEMBOURG
7270,TONN (OP DER),HELMSANGE,LUXEMBOURG
7270,FRAESCHEPULL (AM),HELMSANGE,LUXEMBOURG
7270,NATIONS UNIES (RUE DES),HELMSANGE,LUXEMBOURG
7270,UNIES (RUE DES NATIONS),HELMSANGE,LUXEMBOURG
7270,GENERAL PATTON (RUE),HELMSANGE,LUXEMBOURG
7270,PATTON (RUE GENERAL),HELMSANGE,LUXEMBOURG
7274,AESSEN (OP DEN),WALFERDANGE,LUXEMBOURG
7302,BEAULIEU (RUE),MULLENDORF,LUXEMBOURG
7302,ACHT (IN DER),STEINSEL,LUXEMBOURG
7303,ETANGS (RUE DES),STEINSEL,LUXEMBOURG
7303,NOYERS (RUE DES),STEINSEL,LUXEMBOURG
7303,MERISIERS (RUE DES),STEINSEL,LUXEMBOURG
7303,HETRES (RUE DES),STEINSEL,LUXEMBOURG
7304,DAHLIAS (RUE DES),HEISDORF,LUXEMBOURG
7305,DIERWISS (AN DER),MULLENDORF,LUXEMBOURG
7305,ALZETTE (RUE DE L') N° 1-16,MULLENDORF,LUXEMBOURG
7305,ALZETTE (RUE DE L') N° 18-76,STEINSEL,LUXEMBOURG
7306,AVENIR (RUE DE L'),MULLENDORF,LUXEMBOURG
7307,BASSE (RUE),STEINSEL,LUXEMBOURG
7307,SCHWARTZ (RUE GEORGES),STEINSEL,LUXEMBOURG
7307,SAPINS (RUE DES),STEINSEL,LUXEMBOURG
7307,BOULEAUX (RUE DES),STEINSEL,LUXEMBOURG
7308,BECK (RUE JEAN DE),HEISDORF,LUXEMBOURG
7309,BELLE-VUE (RUE),STEINSEL,LUXEMBOURG
7310,CEGEDEL (CITE),HEISDORF,LUXEMBOURG
7311,CHAMPS (RUE DES),HEISDORF,LUXEMBOURG
7312,CHAMPS (RUE DES),MULLENDORF,LUXEMBOURG
7312,ROTHFELDCHEN (IM),MULLENDORF,LUXEMBOURG
7312,SPORTS (RUE DES),MULLENDORF,LUXEMBOURG
7313,CIMETIERE (RUE DU),HEISDORF,LUXEMBOURG
7314,DUPONG (RUE PIERRE),HEISDORF,LUXEMBOURG
7315,ECOLE (RUE DE L'),STEINSEL,LUXEMBOURG
7316,EGLISE (PLACE DE L'),STEINSEL,LUXEMBOURG
7317,EYSCHEN (RUE PAUL),MULLENDORF,LUXEMBOURG
7318,CHEMIN DE FER (RUE DU),HEISDORF,LUXEMBOURG
7318,FER (RUE DU CHEMIN DE),HEISDORF,LUXEMBOURG
7319,FOSSE (RUE DU),STEINSEL,LUXEMBOURG
7319,KREUZWIESEN (IN DEN),STEINSEL,LUXEMBOURG
7320,FORET (RUE DE LA),STEINSEL,LUXEMBOURG
7321,FRAISES (RUE DES),MULLENDORF,LUXEMBOURG
7322,GOERGEN (MONTEE WILLY),STEINSEL,LUXEMBOURG
7322,BOIS (RUE DU),STEINSEL,LUXEMBOURG
7323,HAUTE (MONTEE),STEINSEL,LUXEMBOURG
7324,HUNSDORF (RUE DE),MULLENDORF,LUXEMBOURG
7325,JARDINS (RUE DES),HEISDORF,LUXEMBOURG
7326,JARDINS (RUE DES),MULLENDORF,LUXEMBOURG
7327,KENNEDY (RUE J-F),STEINSEL,LUXEMBOURG
7327,EGLANTIERS (RUE DES),STEINSEL,LUXEMBOURG
7328,MOULIN (RUE DU),HEISDORF,LUXEMBOURG
7329,MULLENDORF (RUE DE),HEISDORF,LUXEMBOURG
7330,LUXEMBOURG (RUE DE),HEISDORF,LUXEMBOURG
7331,PARC (RUE DU),STEINSEL,LUXEMBOURG
7332,PONT (RUE DU),MULLENDORF,LUXEMBOURG
7333,WISEGAESSEL,STEINSEL,LUXEMBOURG
7333,PRES (RUE DES),STEINSEL,LUXEMBOURG
7333,INDEPENDANCE (RUE DE L'),STEINSEL,LUXEMBOURG
7334,SOURCES (RUE DES),HEISDORF,LUXEMBOURG
7335,ROSES (RUE DES),HEISDORF,LUXEMBOURG
7335,GUILLAUME (RUE PRINCE),HEISDORF,LUXEMBOURG
7335,ROMAINS (RUE DES),HEISDORF,LUXEMBOURG
7335,POMMIERS (RUE DES),HEISDORF,LUXEMBOURG
7336,SOLEIL (RUE DU),STEINSEL,LUXEMBOURG
7336,WANGERT (AM),STEINSEL,LUXEMBOURG
7337,VALLEE (RUE DE LA),HEISDORF,LUXEMBOURG
7338,VERGERS (RUE DES),HEISDORF,LUXEMBOURG
7339,VERGERS (RUE DES),STEINSEL,LUXEMBOURG
7340,FORET VERTE (RUE DE LA),HEISDORF,LUXEMBOURG
7340,VERTE (RUE DE LA FORET),HEISDORF,LUXEMBOURG
7340,PAD (UM),HEISDORF,LUXEMBOURG
7341,PRINCE HENRI (RUE),HEISDORF,LUXEMBOURG
7341,HENRI (RUE PRINCE),HEISDORF,LUXEMBOURG
7342,SCHWARTZ (RUE JEAN-BAPTISTE),HEISDORF,LUXEMBOURG
7343,TEMPLIERS (RUE DES),STEINSEL,LUXEMBOURG
7344,AUBEPINES (RUE DES),STEINSEL,LUXEMBOURG
7344,BRIDEL (RUE DE),STEINSEL,LUXEMBOURG
7344,POMMIERS (RUE DES),STEINSEL,LUXEMBOURG
7344,PRUNELLES (RUE DES),STEINSEL,LUXEMBOURG
7344,TILLEULS (RUE DES),STEINSEL,LUXEMBOURG
7344,SORBIERS (RUE DES),STEINSEL,LUXEMBOURG
7344,CERISIERS (RUE DES),STEINSEL,LUXEMBOURG
7344,SANGLIERS (RUE DES),STEINSEL,LUXEMBOURG
7345,MARIA TERESA (RUE),HEISDORF,LUXEMBOURG
7345,TERESA (RUE MARIA),HEISDORF,LUXEMBOURG
7346,GAARW (AN DER 5.),MULLENDORF,LUXEMBOURG
7346,BACH (OP DER),MULLENDORF,LUXEMBOURG
7346,WOLLEFSKAUL (AN DER),MULLENDORF,LUXEMBOURG
7346,BONGERTEN (AN DE),MULLENDORF,LUXEMBOURG
7346,WEIEREN (BEI DE),MULLENDORF,LUXEMBOURG
7347,LIBERATION (RUE DE LA),STEINSEL,LUXEMBOURG
7348,KOENIG (RUE JEAN),HEISDORF,LUXEMBOURG
7349,BARON DE REINACH (RUE),HEISDORF,LUXEMBOURG
7349,REINACH (RUE BARON DE),HEISDORF,LUXEMBOURG
7349,STEIN (RUE HENRI DE),HEISDORF,LUXEMBOURG
7349,ERPELDING (RUE TONI),HEISDORF,LUXEMBOURG
7349,PRUNELLES (RUE DES),HEISDORF,LUXEMBOURG
7350,BELLE-VUE (RUE),LORENTZWEILER,LUXEMBOURG
7351,ALZETTE (RUE DE L'),HELMDANGE,LUXEMBOURG
7352,BINTNER (RUE FRITZ),HELMDANGE,LUXEMBOURG
7353,BLASCHETTE (RUE DE),LORENTZWEILER,LUXEMBOURG
7353,KALLEKEWEE,LORENTZWEILER,LUXEMBOURG
7354,BOIS (RUE DU),HELMDANGE,LUXEMBOURG
7355,FAUTELFIELS (RUE),HELMDANGE,LUXEMBOURG
7356,COLBERT (RUE NICOLAS-VICTOR) N° PAIR,HELMDANGE,LUXEMBOURG
7356,COLBERT (RUE NICOLAS-VICTOR) N° IMPAIR,LORENTZWEILER,LUXEMBOURG
7357,GEHR (RUE IM),HELMDANGE,LUXEMBOURG
7358,GLAESENER (RUE JEAN-PIERRE),LORENTZWEILER,LUXEMBOURG
7359,HUNSDORF (RUE DE),LORENTZWEILER,LUXEMBOURG
7360,HELMDANGE (RUE DE),HELMDANGE,LUXEMBOURG
7360,TREILEND (IN),HELMDANGE,LUXEMBOURG
7361,EGLISE (SENTIER DE L'),LORENTZWEILER,LUXEMBOURG
7362,STRACHEN (AN DE),BOFFERDANGE,LUXEMBOURG
7363,IESSEN (OP DEN),LORENTZWEILER,LUXEMBOURG
7364,ROMESCHT (A),BOFFERDANGE,LUXEMBOURG
7370,LAURENT (RUE ST.),LORENTZWEILER,LUXEMBOURG
7371,KENNEDY (RUE J-F),HELMDANGE,LUXEMBOURG
7372,KLECK,LORENTZWEILER,LUXEMBOURG
7372,LUXEMBOURG (ROUTE DE) N° 1-60,LORENTZWEILER,LUXEMBOURG
7373,DOSTERT (PLACE FERDINAND),LORENTZWEILER,LUXEMBOURG
7373,LUXEMBOURG (ROUTE DE) N° PAIR 84-130,HELMDANGE,LUXEMBOURG
7373,LUXEMBOURG (ROUTE DE) N° IMPAIR 61-111,LORENTZWEILER,LUXEMBOURG
7373,LUXEMBOURG (ROUTE DE) N° PAIR 62-82,LORENTZWEILER,LUXEMBOURG
7373,LUXEMBOURG (ROUTE DE) N° IMPAIR 113-129,HELMDANGE,LUXEMBOURG
7374,LUXEMBOURG (ROUTE DE) N° PAIR 132-146,HELMDANGE,LUXEMBOURG
7374,LUXEMBOURG (ROUTE DE) N° IMPAIR 185-999,BOFFERDANGE,LUXEMBOURG
7374,LUXEMBOURG (ROUTE DE) N° PAIR 148-998,BOFFERDANGE,LUXEMBOURG
7374,LUXEMBOURG (ROUTE DE) N° IMPAIR 131-183,HELMDANGE,LUXEMBOURG
7375,MARTYRS (RUE DES),LORENTZWEILER,LUXEMBOURG
7376,MOULIN (RUE DU),BOFFERDANGE,LUXEMBOURG
7377,NICKELS (RUE EUGENE),LORENTZWEILER,LUXEMBOURG
7378,PESCATORE (RUE THEODORE),BOFFERDANGE,LUXEMBOURG
7378,NOPPENEY (RUE),BOFFERDANGE,LUXEMBOURG
7379,REUTER (RUE THEOPHILE),LORENTZWEILER,LUXEMBOURG
7380,VALLEE (RUE DE LA),LORENTZWEILER,LUXEMBOURG
7380,TILLEULS (RUE DES),LORENTZWEILER,LUXEMBOURG
7381,SCHMITZ (CITE ROGER),BOFFERDANGE,LUXEMBOURG
7382,SCHUMAN (RUE ROBERT),HELMDANGE,LUXEMBOURG
7383,VERGERS (RUE DES),LORENTZWEILER,LUXEMBOURG
7384,CERISIERS (RUE DES),LORENTZWEILER,LUXEMBOURG
7384,POMMIERS (RUE DES),LORENTZWEILER,LUXEMBOURG
7384,MARRONNIERS (RUE DES),LORENTZWEILER,LUXEMBOURG
7384,NOYERS (RUE DES),LORENTZWEILER,LUXEMBOURG
7384,FRENES (RUE DES),LORENTZWEILER,LUXEMBOURG
7390,HERBSTFELD (IM),BLASCHETTE,LUXEMBOURG
7390,HIEL (RUE),BLASCHETTE,LUXEMBOURG
7390,WORMELDANGE (RUE DE),BLASCHETTE,LUXEMBOURG
7391,REILEND (OP),BLASCHETTE,LUXEMBOURG
7391,ECOLE (RUE DE L'),BLASCHETTE,LUXEMBOURG
7391,FISCHBACH (RUE DE),BLASCHETTE,LUXEMBOURG
7391,NEUVE (RUE),BLASCHETTE,LUXEMBOURG
7391,RAASHAFF,BLASCHETTE,LUXEMBOURG
7392,SCHELMECHT (OP),BLASCHETTE,LUXEMBOURG
7392,AASSELSCHEIERHAFF,ASSELSCHEUER,LUXEMBOURG
7392,GRUENEWALD (RUE DU) N° PAIR 22-998,ASSELSCHEUER,LUXEMBOURG
7392,GRUENEWALD (RUE DU) N° IMPAIR 49-999,ASSELSCHEUER,LUXEMBOURG
7392,GRUENEWALD (RUE DU) N° PAIR 2-18,BLASCHETTE,LUXEMBOURG
7392,GRUENEWALD (RUE DU) N° IMPAIR 1-19,BLASCHETTE,LUXEMBOURG
7392,GRUENEWALD (RUE DU) N° IMPAIR 45-47,KLINGELSCHEUER,LUXEMBOURG
7395,STEINSEL (RUE DE),HUNSDORF,LUXEMBOURG
7396,CIMETIERE (RUE DU),HUNSDORF,LUXEMBOURG
7396,PRETTANGE (RUE DE),HUNSDORF,LUXEMBOURG
7396,SCHWANENTHAL,HUNSDORF,LUXEMBOURG
7396,ZAPP (UM),HUNSDORF,LUXEMBOURG
7396,SONNEBIERG (BEIM),HUNSDORF,LUXEMBOURG
7397,ALSBICH (RUE),HUNSDORF,LUXEMBOURG
7397,MERGEN (RUE PIERRE),HUNSDORF,LUXEMBOURG
7397,DOSTERT (RUE FRANCOIS),HUNSDORF,LUXEMBOURG
7409,BERINGERBERG,BERINGEN,LUXEMBOURG
7410,BERINGERBERG (RUE DU),ANGELSBERG,LUXEMBOURG
7410,ECOLE (RUE DE L'),ANGELSBERG,LUXEMBOURG
7410,EGLISE (RUE DE L'),ANGELSBERG,LUXEMBOURG
7410,GLABACH (RUE DE),ANGELSBERG,LUXEMBOURG
7410,MERSCH (RUE DE),ANGELSBERG,LUXEMBOURG
7410,MEYSEMBOURG (RUE DE),ANGELSBERG,LUXEMBOURG
7410,SCHOOS (RUE DE),ANGELSBERG,LUXEMBOURG
7410,BINZRATH,MERSCH,LUXEMBOURG
7410,GEIE WEE (AM),ANGELSBERG,LUXEMBOURG
7411,VALLEE (RUE DE LA),ANSEMBOURG,LUXEMBOURG
7411,KEISPELT (RUE DE),MARIENTHAL,LUXEMBOURG
7411,CHATEAU (VIEUX),ANSEMBOURG,LUXEMBOURG
7412,ARLON (RUE D'),BOUR,LUXEMBOURG
7412,LUXEMBOURG (RUE DE),BOUR,LUXEMBOURG
7415,ARLON (ROUTE D') BROUCH,(BOEVANGE-SUR-ATTERT),LUXEMBOURG
7415,BISSEN (RUE DE) BROUCH,(BOEVANGE-SUR-ATTERT),LUXEMBOURG
7415,MANDELBAACH BROUCH,(BOEVANGE-SUR-ATTERT),LUXEMBOURG
7415,ZEEP (AM) BROUCH,(BOEVANGE-SUR-ATTERT),LUXEMBOURG
7415,BARRIERE,RECKANGE,LUXEMBOURG
7415,LAECHER (BRICHER) BROUCH,(BOEVANGE-SUR-ATTERT),LUXEMBOURG
7415,LESCHENT (ENNER) BROUCH,(BOEVANGE-SUR-ATTERT),LUXEMBOURG
7416,ECK (AM) BROUCH,(BOEVANGE-SUR-ATTERT),LUXEMBOURG
7416,VILLAGE (RUE DU) BROUCH,(BOEVANGE-SUR-ATTERT),LUXEMBOURG
7416,OURBECHER (AM) BROUCH,(BOEVANGE-SUR-ATTERT),LUXEMBOURG
7417,BUSCHDORF (RUE DE) BROUCH,(BOEVANGE-SUR-ATTERT),LUXEMBOURG
7417,KNAEPPCHEN (RUE) BROUCH,(BOEVANGE-SUR-ATTERT),LUXEMBOURG
7417,MOULIN (RUE DU) BROUCH,(BOEVANGE-SUR-ATTERT),LUXEMBOURG
7417,HEID (OP D') BROUCH,(BOEVANGE-SUR-ATTERT),LUXEMBOURG
7417,HEICHT (OP D') BROUCH,(BOEVANGE-SUR-ATTERT),LUXEMBOURG
7418,BEIWENERWEE,BUSCHDORF,LUXEMBOURG
7418,BIIRBELTERWEE,BUSCHDORF,LUXEMBOURG
7418,HELPERTERWEE,BUSCHDORF,LUXEMBOURG
7418,MOUL (AM),BUSCHDORF,LUXEMBOURG
7418,UERBECH (AN),BUSCHDORF,LUXEMBOURG
7418,NEMERS (CITE FRANCOIS),BUSCHDORF,LUXEMBOURG
7418,FUURT (AM),BUSCHDORF,LUXEMBOURG
7418,ROMMELSPONT (OP),BUSCHDORF,LUXEMBOURG
7418,BELLE-VUE,BUSCHDORF,LUXEMBOURG
7420,MONTAGNE (RUE DE LA),CRUCHTEN,LUXEMBOURG
7420,PRINCIPALE (RUE),CRUCHTEN,LUXEMBOURG
7420,NEUVE (RUE),CRUCHTEN,LUXEMBOURG
7420,ALZETTE (RUE DE L'),CRUCHTEN,LUXEMBOURG
7420,HEMESCHBACH,CRUCHTEN,LUXEMBOURG
7420,SCHLAEDERHAFF,CRUCHTEN,LUXEMBOURG
7420,ZAHNESCHHAFF,CRUCHTEN,LUXEMBOURG
7420,BUURGHAFF,CRUCHTEN,LUXEMBOURG
7420,SCHLEF (RUE),CRUCHTEN,LUXEMBOURG
7420,FLOUER (UM),CRUCHTEN,LUXEMBOURG
7420,GARE (RUE DE LA),CRUCHTEN,LUXEMBOURG
7420,UECHT (AN DER),CRUCHTEN,LUXEMBOURG
7421,CHAPELLES (RUE DES),CRUCHTEN,LUXEMBOURG
7421,EGLISE (RUE DE L'),CRUCHTEN,LUXEMBOURG
7421,GRISEL (OP),CRUCHTEN,LUXEMBOURG
7421,HUELE WEE,CRUCHTEN,LUXEMBOURG
7421,WEE (HUELE),CRUCHTEN,LUXEMBOURG
7421,KOPP (OP DER),CRUCHTEN,LUXEMBOURG
7421,KINNEKSWEE,CRUCHTEN,LUXEMBOURG
7423,LUXEMBOURG (ROUTE DE),DONDELANGE,LUXEMBOURG
7423,MONTEE (RUE DE LA),DONDELANGE,LUXEMBOURG
7423,MOULIN (RUE DU),DONDELANGE,LUXEMBOURG
7423,NOSPELT (RUE DE),DONDELANGE,LUXEMBOURG
7423,ANSEMBOURG (RUE D'),DONDELANGE,LUXEMBOURG
7423,KLENG AMERIKA,DONDELANGE,LUXEMBOURG
7424,ESSINGEN,ESSINGEN,LUXEMBOURG
7425,FINSTERTHAL,FINSTERTHAL,LUXEMBOURG
7425,FENSTERDALLERHAFF,RECKANGE,LUXEMBOURG
7425,OPENTHALT,OPENTHALT,LUXEMBOURG
7425,BILL,BILL,LUXEMBOURG
7430,GRANDE-DUCHESSE CHARLOTTE (RUE),FISCHBACH,LUXEMBOURG
7430,CHARLOTTE (RUE GRANDE-DUCHESSE),FISCHBACH,LUXEMBOURG
7430,BERGER (RUE DU),FISCHBACH,LUXEMBOURG
7430,EGLISE (RUE DE L'),FISCHBACH,LUXEMBOURG
7430,CHATEAU FISCHBACH,FISCHBACH,LUXEMBOURG
7430,FISCHBACH (CHATEAU),FISCHBACH,LUXEMBOURG
7430,LAVOIR (RUE DU),FISCHBACH,LUXEMBOURG
7430,MOULIN (RUE DU),FISCHBACH,LUXEMBOURG
7430,NICOLAS (RUE ST.),FISCHBACH,LUXEMBOURG
7430,SCHMIEDE,FISCHBACH,LUXEMBOURG
7430,BATZ (IM),FISCHBACH,LUXEMBOURG
7430,WAESCHBUER (UM),FISCHBACH,LUXEMBOURG
7431,OBERGLABACH,OBERGLABACH,LUXEMBOURG
7431,NIEDERGLABACH,NIEDERGLABACH,LUXEMBOURG
7432,FORETS (RUE DES),GOSSELDANGE,LUXEMBOURG
7432,MERSCH (ROUTE DE),GOSSELDANGE,LUXEMBOURG
7432,NEUVE (RUE),GOSSELDANGE,LUXEMBOURG
7432,PRES (RUE DES),GOSSELDANGE,LUXEMBOURG
7432,SCHOENFELS (ROUTE DE),GOSSELDANGE,LUXEMBOURG
7432,BELL (RUE),GOSSELDANGE,LUXEMBOURG
7432,KNUPP (OP DER),GOSSELDANGE,LUXEMBOURG
7433,RIESENHAFF (UM),GREVENKNAPP,LUXEMBOURG
7433,GREVENKNAPP,GREVENKNAPP,LUXEMBOURG
7433,KNAPP (UM),GREVENKNAPP,LUXEMBOURG
7435,WANDHAFF (UM),HOLLENFELS,LUXEMBOURG
7435,ANSEMBOURG (RUE D'),HOLLENFELS,LUXEMBOURG
7435,CHATEAU (RUE DU),HOLLENFELS,LUXEMBOURG
7435,ECK (AM),HOLLENFELS,LUXEMBOURG
7435,MERSCH (RUE DE),HOLLENFELS,LUXEMBOURG
7435,PRES (RUE DES),HOLLENFELS,LUXEMBOURG
7435,TUNTANGE (RUE DE),HOLLENFELS,LUXEMBOURG
7435,SCHOEPPELGAASS,HOLLENFELS,LUXEMBOURG
7435,ENNESCHTGAASS,HOLLENFELS,LUXEMBOURG
7435,SCHMETTEKOLL,HOLLENFELS,LUXEMBOURG
7435,SCHLASSUECHT,HOLLENFELS,LUXEMBOURG
7440,DIEKIRCH (RUE DE),LINTGEN,LUXEMBOURG
7441,BERGERIE (RUE DE LA),LINTGEN,LUXEMBOURG
7442,BURGBERG (RUE),LINTGEN,LUXEMBOURG
7443,CHAMPS (RUE DES),LINTGEN,LUXEMBOURG
7444,CIMETIERE (RUE DU),LINTGEN,LUXEMBOURG
7444,HAUPT (RUE GEORGES),LINTGEN,LUXEMBOURG
7445,ECOLE (RUE DE L'),LINTGEN,LUXEMBOURG
7446,EGLISE (RUE DE L'),LINTGEN,LUXEMBOURG
7447,FISCHBACH (ROUTE DE),LINTGEN,LUXEMBOURG
7447,FESCHWEIEREN (BEI DE),LINTGEN,LUXEMBOURG
7448,GARE (RUE DE LA),LINTGEN,LUXEMBOURG
7448,SCHMITZ (RUE A.T.),LINTGEN,LUXEMBOURG
7449,JARDINS (RUE DES),LINTGEN,LUXEMBOURG
7450,PRINCIPALE (ROUTE),LINTGEN,LUXEMBOURG
7451,KNEPPEL (RUE),LINTGEN,LUXEMBOURG
7452,KASSELT (RUE),LINTGEN,LUXEMBOURG
7452,MIES (AN DER),LINTGEN,LUXEMBOURG
7452,RITTERPAD (UM),LINTGEN,LUXEMBOURG
7453,BONGERT (AM),LINTGEN,LUXEMBOURG
7453,KREUZERT (RUE),LINTGEN,LUXEMBOURG
7453,POMMIERS (RUE DES),LINTGEN,LUXEMBOURG
7454,MOULIN (RUE DU),LINTGEN,LUXEMBOURG
7455,PUBLIQUE (PLACE),LINTGEN,LUXEMBOURG
7456,ROSCHTEN (PLACE),LINTGEN,LUXEMBOURG
7457,VERGERS (RUE DES),LINTGEN,LUXEMBOURG
7458,BETTENDORFF (RUE PERE),LINTGEN,LUXEMBOURG
7460,HUNSDORF (ROUTE DE),PRETTINGEN,LUXEMBOURG
7460,KNAPP (RUE DU),PRETTINGEN,LUXEMBOURG
7460,MONTAGNE (RUE DE LA),PRETTINGEN,LUXEMBOURG
7461,MEYSEMBOURG,MEYSEMBOURG,LUXEMBOURG
7461,CHATEAU,MEYSEMBOURG,LUXEMBOURG
7462,LAASPESCH (AM),MOESDORF,LUXEMBOURG
7462,ETTELBRUCK (RUE D'),MOESDORF,LUXEMBOURG
7462,GLABACH (RUE DE),MOESDORF,LUXEMBOURG
7462,KNAPP (RUE DU),MOESDORF,LUXEMBOURG
7462,KACHEBIERG (OP DEM),MOESDORF,LUXEMBOURG
7462,ROUTERD (OP DER),MOESDORF,LUXEMBOURG
7462,PETTINGEN (RUE DE) N° 1-3,MOESDORF,LUXEMBOURG
7463,CHATEAU (RUE DU),PETTINGEN,LUXEMBOURG
7463,KISEL (UM),PETTINGEN,LUXEMBOURG
7463,URTELBACH,PETTINGEN,LUXEMBOURG
7463,ESSINGEN (CHEMIN D'),PETTINGEN,LUXEMBOURG
7463,ROOST (RUE DU),PETTINGEN,LUXEMBOURG
7463,SCHLASSGRUEF (UM),PETTINGEN,LUXEMBOURG
7463,PETTINGEN (RUE DE),PETTINGEN,LUXEMBOURG
7463,WEYER (UM),PETTINGEN,LUXEMBOURG
7463,PETTINGEN (RUE DE) N° 4-6,MOESDORF,LUXEMBOURG
7464,ROUSCHTHAFF,MOESDORF,LUXEMBOURG
7464,SCHEIERHAFF,MOESDORF,LUXEMBOURG
7465,EAU (RUE DE L'),NOMMERN,LUXEMBOURG
7465,KNAPP (RUE DU),NOMMERN,LUXEMBOURG
7465,PRINCIPALE (RUE),NOMMERN,LUXEMBOURG
7465,NOMMERLAYEN (RUE),NOMMERN,LUXEMBOURG
7465,NEUVE (RUE),NOMMERN,LUXEMBOURG
7465,ALE WEE,NOMMERN,LUXEMBOURG
7465,EICHELBOUR,NOMMERN,LUXEMBOURG
7465,MILLEBAACH,NOMMERN,LUXEMBOURG
7465,HAANDEL (AM),NOMMERN,LUXEMBOURG
7465,BREIL (UM),NOMMERN,LUXEMBOURG
7465,KEISBIERG (UM),NOMMERN,LUXEMBOURG
7470,GRENGE WEE,SAEUL,LUXEMBOURG
7470,KOEPP (UM),SAEUL,LUXEMBOURG
7470,KIEMERCHEN,SAEUL,LUXEMBOURG
7470,MERSCH (RUE DE),SAEUL,LUXEMBOURG
7470,PRINCIPALE (RUE),SAEUL,LUXEMBOURG
7470,KIIRFECHTSWEE,SAEUL,LUXEMBOURG
7471,ARLON (ROUTE D'),SAEUL,LUXEMBOURG
7471,BOUR (UM),SAEUL,LUXEMBOURG
7471,SAND (UM),SAEUL,LUXEMBOURG
7471,VILLAGE (RUE DU),SAEUL,LUXEMBOURG
7471,DALL (AM),SAEUL,LUXEMBOURG
7471,MERSCH (RUE JEAN),SAEUL,LUXEMBOURG
7471,GAART (AM),SAEUL,LUXEMBOURG
7473,KREMESCH OICHT,SCHOENFELS,LUXEMBOURG
7473,OICHT (KREMESCH),SCHOENFELS,LUXEMBOURG
7473,BERGERIE (MONTEE DE LA),SCHOENFELS,LUXEMBOURG
7473,HANSEN (RUE TONY ET CHARLES),SCHOENFELS,LUXEMBOURG
7473,KEISPELT (RUE DE),SCHOENFELS,LUXEMBOURG
7473,VILLAGE (RUE DU),SCHOENFELS,LUXEMBOURG
7473,MOULIN (RUE DU),SCHOENFELS,LUXEMBOURG
7473,CHATEAU (RUE DU),SCHOENFELS,LUXEMBOURG
7473,WISESTROOSS,SCHOENFELS,LUXEMBOURG
7475,ECOLE (RUE DE L'),SCHOOS,LUXEMBOURG
7475,HAAPTSTROOSS,SCHOOS,LUXEMBOURG
7475,PUITS (RUE DU),SCHOOS,LUXEMBOURG
7475,ROLLINGEN (RUE DE),SCHOOS,LUXEMBOURG
7475,HEICHT (OP DER),SCHOOS,LUXEMBOURG
7475,GAARDEN (HANNERT DE),SCHOOS,LUXEMBOURG
7475,ROEPPER (LAANG),SCHOOS,LUXEMBOURG
7475,BUR (UM),SCHOOS,LUXEMBOURG
7480,BOIS (RUE DU),TUNTANGE,LUXEMBOURG
7480,CHAMPS (RUE DES),TUNTANGE,LUXEMBOURG
7480,LUXEMBOURG (RUE DE),TUNTANGE,LUXEMBOURG
7480,CASEMATES (RUE DES),TUNTANGE,LUXEMBOURG
7480,GREISCH (RUE DE),TUNTANGE,LUXEMBOURG
7480,KALLEKSUEWEN (UM),TUNTANGE,LUXEMBOURG
7480,HUELHECK,TUNTANGE,LUXEMBOURG
7480,NIDDESCHTWISS,TUNTANGE,LUXEMBOURG
7481,BROUCH (RUE DE),TUNTANGE,LUXEMBOURG
7481,EGLISE (RUE DE L'),TUNTANGE,LUXEMBOURG
7481,HOLLENFELS (RUE DE),TUNTANGE,LUXEMBOURG
7481,UELESCHTER (RUE),TUNTANGE,LUXEMBOURG
7481,GEIFERWEE,TUNTANGE,LUXEMBOURG
7481,TOMM (OP),TUNTANGE,LUXEMBOURG
7481,THILLEWISS,TUNTANGE,LUXEMBOURG
7481,JOUNKER (A),TUNTANGE,LUXEMBOURG
7481,HOELGAASS,TUNTANGE,LUXEMBOURG
7482,NEIWISS,TUNTANGE,LUXEMBOURG
7501,BOITES POSTALES N° 1-99,MERSCH,LUXEMBOURG
7502,BOITES POSTALES N° 100-199,MERSCH,LUXEMBOURG
7505,BOITES POSTALES N° 1-99,LINTGEN,LUXEMBOURG
7506,BOITES POSTALES N° 1-99,SAEUL,LUXEMBOURG
7507,BOITES POSTALES N° 1-99,LORENTZWEILER,LUXEMBOURG
7508,BOITES POSTALES N° 1-99,STEINSEL,LUXEMBOURG
7511,ALHECK (RUE),ROLLINGEN,LUXEMBOURG
7511,REDESCHHECK,ROLLINGEN,LUXEMBOURG
7512,ANSEMBOURG (RUE D'),MERSCH,LUXEMBOURG
7513,ARLON (RUE D'),MERSCH,LUXEMBOURG
7514,AUSONE (RUE),MERSCH,LUXEMBOURG
7515,COMTE JEAN-FREDERIC D'AUTEL (RUE),MERSCH,LUXEMBOURG
7515,AUTEL (RUE COMTE JEAN-FREDERIC D'),MERSCH,LUXEMBOURG
7516,BELLE-VUE (RUE),ROLLINGEN,LUXEMBOURG
